path,kind,size_bytes,sha256,tracked
artifacts/stable-daily-assurance/live-codex/failure-analysis.md,documentation,196,393d12416c15839e308b605bcbc954a9d0485ea1fafbdee6a701ee55c450827d,yes
artifacts/stable-daily-assurance/live-codex/latency-report.md,documentation,104,eda888c5e773cc195df80b00f0be846f2cdf28a9581cf09e764fc42cc29a241c,yes
artifacts/stable-daily-assurance/live-codex/live-run-summary.json,artifact,941,186256571debe3b35ab84503884a0c1dd1b8e0e97571dab25c96b83b761d7dd6,yes
artifacts/stable-daily-assurance/live-codex/request-summary.jsonl,artifact,222,91d7498a84b313360a4079953ef20fbc77600638ebc165ce25168e28e98afe39,yes
artifacts/stable-daily-assurance/live-codex/runtime-validity-report.md,documentation,365,ca597e773faceae106c7def2d05db5b8ef8902479b911edc28cbb8bea7b8ec86,yes
artifacts/stable-daily-assurance/screenshots/README.md,documentation,1945,fccc73eee4b0de9bb2c71a98ff0bbb90e7c3f0cb7a5acee6b04b7b9e66a198b7,yes
artifacts/stable-daily-assurance/screenshots/after-agent-workspace-1024x768.png,artifact,92657,3bc8daf513493b38e1dbf5de529427a21613f0e4df9351402130caabbd449940,yes
artifacts/stable-daily-assurance/screenshots/after-agent-workspace-1440x900.png,artifact,96050,329973a84f7f3c76422851ad007c1e6e7bf5e4f9c369d16009b607d21f343741,yes
artifacts/stable-daily-assurance/screenshots/before-agent-workspace-1024x768.png,artifact,176639,4484a6f948dcf38ea6e9c3e78f8791200ee3abea63310bf26fd7909fca2e4224,yes
artifacts/stable-daily-assurance/screenshots/before-agent-workspace-1440x900.png,artifact,177952,176f108a3d76e83aa856ce4ac1a7054d3805c5380bc603dce75707e30acdcd30,yes
artifacts/stable-daily-assurance/soak-events.jsonl,artifact,13152,f8983de9ebcce20aa055a28baf319910505e21eaf86d811dd72ba4d1ecd4c835,yes
artifacts/stable-daily-assurance/soak-report.md,documentation,1113,5016b508d7d299b02b1daa75451728ed0875187073be088c6e4c551ffce2849d,yes
artifacts/stable-daily-assurance/soak-summary.json,artifact,1101,331b292e90c06fa74b41209e9f96b04be3ee804c589b0b740023050348d2b1f3,yes
artifacts/stable-daily-assurance/vulnerability-assessment.md,documentation,2524,7bd058bd366e193f45a09103834508a1d2ad496a27f8d9d894648c52692d5184,yes
artifacts/stable-daily-assurance/vulnerability-scan.json,artifact,12611,16385f9c8206696d79b82ed9e26af31f7942f7ecc88f68c71c105acde15eea1a,yes
config/asr_summary_impact_sample.yaml,artifact,423,6c6da8f078476ebaadc3f94cf532a94a19a6cfe15bf41b24eea5e0c65b5f2e7f,yes
config/domain_glossary.yaml,artifact,6625,b6ba35c71e376dad7721efd1452b3e88e22b22fec86500f55ecf73557c45eb2f,yes
config/gemma4_e4b_summary_impact.yaml,artifact,1475,122361b67ae98d4e58ce3842a6a169b9ff0cdb323c4e504734fc2ee80e547726,yes
docs/agent-workspace/README.md,documentation,3321,df46cd8816bd30704d0c977ef56327bffbf565ef44bed83961ec79bf77326597,yes
docs/agent-workspace/adr/ADR-001-evidence-to-engineering-identity.md,documentation,976,ab5c2d64d55595a7de789100b559d1904f931d21feb59d99a03aacb15f702665,yes
docs/agent-workspace/adr/ADR-002-general-and-evidence-backed-tasks.md,documentation,1037,ac3c4f9d9fdc066565a7a03ab45d10d833b86ab0e9c89a0263bff92d71a1587e,yes
docs/agent-workspace/adr/ADR-003-native-low-density-task-ui.md,documentation,1033,c9420bc7be934beee1740248d172cd20df541a8f8147e482b36c98dc91122b97,yes
docs/agent-workspace/adr/ADR-004-provider-neutral-workbench-seams.md,documentation,997,437016536bf406fdac06ac99dd41bcb84bdcb60732807271a0321a23eae945fe,yes
docs/agent-workspace/adr/ADR-005-one-live-run-scheduler.md,documentation,942,ddb5ef9c2f84ca1ff2e61a5d52892ceb98323fecaebda353f09842bbe4e637ca,yes
docs/agent-workspace/adr/ADR-006-recording-priority-resource-governor.md,documentation,949,93be477c622de049198f5c574b49878e2e77b7c12ea367753465b88098ef66e6,yes
docs/agent-workspace/adr/ADR-007-isolated-worktree-only-writes.md,documentation,939,52470d0b63d61c22f11ff6c3d9520e1ee8c5d360b85276acd95df4fec941ba59,yes
docs/agent-workspace/adr/ADR-008-policy-scoped-auto-semantics.md,documentation,956,636e58f3be4c94816477b3a2d364714d647ba2b6ac509c9b9370217934eb2757,yes
docs/agent-workspace/adr/ADR-009-repository-session-grants.md,documentation,934,82159193cb22d987d7505d0e305ccca0bb20407265a98053ce5879fc25be0dba,yes
docs/agent-workspace/adr/ADR-010-credential-and-raw-audio-boundaries.md,documentation,998,06bc88e530798330d914d15ab595de5d3bd812e6aad4f30942016f3b33b939a1,yes
docs/agent-workspace/adr/ADR-011-sensitive-text-preview-and-redaction.md,documentation,994,a5183ee6a0ebd50c0cc5d08e2cd3e697172cb8efa43910868ec2eb9af3fcfc37,yes
docs/agent-workspace/adr/ADR-012-latest-compatible-codex-policy.md,documentation,1088,c25bed115571ad83df1232906558b1025aecf6d998ce51b4280a03f578a2f098,yes
docs/agent-workspace/adr/ADR-013-durable-queue-catalog-and-run-evidence.md,documentation,1026,dee37995c7f538ddfdda69a0cc144b65aa0414ead8c81c3ab9dac67ef3813173,yes
docs/agent-workspace/adr/ADR-014-manual-retention-storage-governance.md,documentation,993,5d270b95dc248f349746c89a89d7ac2a5405602dea6afc26207bb8d6e6a6a206,yes
docs/agent-workspace/adr/ADR-015-explicit-publish-stage.md,documentation,1269,69c3c6e7f8eea0f3bb974584ccf0394a91383ad91496ef0a0863b1568965cfcb,yes
docs/agent-workspace/adr/ADR-016-recovery-card-no-mutating-auto-resume.md,documentation,1075,4430a4768bed5a26c57bff4069c1e6b2ce8fcdbacad523f54d79702d96125baf,yes
docs/agent-workspace/adr/ADR-017-repository-instruction-trust.md,documentation,1082,c1a2603912a9e14132bc667a06de809170baf2f22355a7bcea04aeda2186ecdb,yes
docs/agent-workspace/adr/ADR-018-single-operator-future-team-readiness.md,documentation,1207,cd2eefd669483309bde5b452986b52d0c58eada4a1fd1675ed91854c02c2be9a,yes
docs/agent-workspace/adr/README.md,documentation,1859,b652deec873a0bbafbdf14bd6e16baf28791178c34f4a2fe757579a91de63244,yes
docs/agent-workspace/architecture.md,documentation,7625,e97fbc4c757b3391c2ad668f45da08e48c57bdc50c1a14257fa8f494e6ab0b5e,yes
docs/agent-workspace/codex-provider-guide.md,documentation,4328,a3956c90b6a932d31065d750e4392c5a7886b8a8908494fb4b8e006da109f7d3,yes
docs/agent-workspace/configuration.md,documentation,2339,7778b8f800e5743e6b35189ac8f74cc3375d05031eac224f5c9127f06ac1c5e6,yes
docs/agent-workspace/data-boundary-guide.md,documentation,2200,4fdf3e48d6fa00a443db51e06a55db8de5ccb31f8d9a2116156cdbb4a8ded2d2,yes
docs/agent-workspace/definition-of-done.md,documentation,12774,2e2088357f057d8be1542e69c2c2dfe0025c941c61bd8cc71379cf1f40012384,yes
docs/agent-workspace/demo-script.md,documentation,1859,de99c2cb0dbbac94692d94a6e4f8491fff0651d13cba56f41a871914ee7b99f6,yes
docs/agent-workspace/developer-guide.md,documentation,2910,b03ee6d42557fc98be2a9ae848c8b7b2eb070ee8f74a6cf176e5523bb4c8d86b,yes
docs/agent-workspace/final-implementation-report.md,documentation,10302,44dcc055ebe3aa26ae3c924ad5a0a2f58a8d686c037a9c43bb38dfffc8bc0b0e,yes
docs/agent-workspace/implementation-plan.md,documentation,7323,6f7980383134b745c8b801c18e01f1aabdc850cbc0e9b7970061f0e730ab6053,yes
docs/agent-workspace/local-development-guide.md,documentation,2795,fdb9cd404f8907071a6f48b68a39f31931c8fcfcbb8645a0740c29ca516015dd,yes
docs/agent-workspace/login-guide.md,documentation,1446,7121b70a0d643ec0275af27b179a16e5fa9b34912e80219bed3f4221e7060202,yes
docs/agent-workspace/phase-0-baseline.md,documentation,5405,ed10e077d8c47e767295b332030454dbf7acfa2fdae05fdb002d3a139cda22d3,yes
docs/agent-workspace/rollback-guide.md,documentation,2502,fae35909ae7b285c58e27530e68d104546157562bb22e8057f4b3e0f36418618,yes
docs/agent-workspace/security-guide.md,documentation,3618,b5c414299ce3fabf7c0248d6e5be72651ae6e44222d210cb26aacc1ca35c901b,yes
docs/agent-workspace/troubleshooting.md,documentation,2458,09accf73b01982697eea50ab306a47a2c669da7281dc4c953a7cacf5fcec6ef3,yes
docs/agent-workspace/user-guide.md,documentation,6824,829fb89a9efb3f10cfda962c38b5d3a9b8c7132432d2061053ef2cede8325f1e,yes
docs/architecture_decisions.md,documentation,15582,5af3ef1443fb7ec1a705d139e33a080965740841412c59b04d8fdd7e5222579b,yes
docs/asr_postprocess_fuzzy_glossary.md,documentation,3506,bc116db247c1fa8691df6423f561c7735008022f1725947f537d2ee2e0d7c331,yes
docs/audit-event-system-design.md,documentation,18619,400041f645572de7f6783ebd3e1cbd463f52f79e504ac28f765c67992d670abf,yes
docs/audit-events/2026-07-14-gpu-only-asr-live-benchmark/audit-event.md,documentation,17277,bee80ceb7b8c7a20828ef050a61c2dd84177399b801c4e3c59dbf2f4652c2552,yes
docs/audit-events/README.md,documentation,435,9dae035295ac4b848ef7b5682fa2f41b0cb3c8d6790d9c32cff082b9279d458c,yes
docs/aura-llm-agent-product-strategy.md,documentation,40519,e9479af0905eb6ef7a8b127aa6abb610eacde32c12dc9e0470c7cd78f940e6d2,yes
docs/denoise_blocked_handoff.md,documentation,5528,8b9465a5f4bd7b3d5cfa5e0805e08b830066172af4f26962eb11cd4e7cd7999a,yes
docs/denoise_upgrade_plan.md,documentation,13450,3f4bf4eefa57a36ace1ffa05cbd954ddaff91ab53a1d53259922a04446d6caf7,yes
docs/first-principles-aura-meetily-review.md,documentation,22437,49abc9da8b9a5d240c9927eba186dd0d116921eaf5fa05913a69af35e8661af4,yes
docs/refactor_plan.md,documentation,7559,40386f935ba28745f0ce98219f705d8a47e4f4ca946568d1b3a26020d522537f,yes
docs/versioning.md,documentation,3221,b9dd0fb2582685ee53c40832db0a8b5c4c9f8be2ec38f1b4064adbef1b827a11,yes
docs/windows_known_issues.md,documentation,1262,e1579c1b829f6ea5a0dfd5b2cd5c57a13a7b7e9d046662fbb87641170d212cbd,yes
docs/windows_native_roadmap.md,documentation,10142,bfe9f245ef9a428cf7a632a42d7774245d582c001b25b10761b90d30c76b47ed,yes
docs/windows_setup.md,documentation,3615,9e7ea62d2d99bfa6830d0b8eab113f3ecef58efb6cdbff23cc5651a6e1029346,yes
img/advanced-settings-v1.14.0.png,artifact,115103,5942c27ec8e1a17ca8244648ba53061b517e00d54cdca93442bd56d32013da7e,yes
img/track-splitter-v1.14.0.png,artifact,94238,2554f25f800f210b1aa87af32695a7158c93fa1fd7401460b889bce9d549de86,yes
img/transcription-workspace-v1.14.0.png,artifact,360743,084e901a237083596f9beafc13577a4e8b766424eef94801255d9cc2b39c3d16,yes
prompts/meeting_summary_layers/action_items.system.txt,artifact,1567,44b2647b6c483d100398f60b97021ef67581f49b42af8630f270fa4ef347153d,yes
prompts/meeting_summary_layers/decisions.system.txt,artifact,1420,3d6ecddc650a6e76a4b615e8b4bd3239bc98ab4f389560711520cdb83a1527ac,yes
prompts/meeting_summary_layers/executive_summary.system.txt,artifact,751,bb3aeb2e4b0c37327752b21287893f1dbea3286d9580fb7a044eb02c631f4992,yes
prompts/meeting_summary_layers/format_repair.system.txt,artifact,649,974f890aee1deb8230c953fc625fc570172b6cc015a43f2da4e90a72eef56c91,yes
prompts/meeting_summary_layers/key_points.system.txt,artifact,799,684c2217fd20bcca82217075fa81ad658fbb5eab3a346ea239b77fbe309d405b,yes
prompts/meeting_summary_layers/meeting_topic.system.txt,artifact,746,5d5e8cbd02b552390e3a6ad19e0bf71582f1a5d19f318cddd1938551e4a26ce7,yes
prompts/meeting_summary_layers/next_steps.system.txt,artifact,732,963817e5d20e6af6c2e77c714ef7a969012713105cf2a23a1855b5d2e836704a,yes
prompts/meeting_summary_layers/open_questions.system.txt,artifact,748,a02490a9c6a07bf19dfd55db5259f769da8c1d64d3131b87152c9ad2d86a08bc,yes
prompts/meeting_summary_layers/participants.system.txt,artifact,856,4ed3d027ece916f31ea18c64b3f3964912e39283831907493ec8139e11d0f83d,yes
prompts/meeting_summary_layers/risks.system.txt,artifact,787,830621e2218a08a16ce5b2224b0560a20b6e692c0f968b5626d957a95ffc35e5,yes
pyproject.toml,artifact,2246,f8a56f22c99dc2aff540af1e64a72e64ec1af1f90e5f5932aa134c96c4cad044,yes
reports/asr_correction_summary_impact_report.json,artifact,13947,b85666f3ebc456095559f90b71952163c8bec73f8f6f39759a8ca3cc8bfb35ba,yes
reports/asr_correction_summary_impact_report.md,documentation,2109,8e1bfb2fc08ed16a8f57ecd08c3d6180b2a888c66620f5454bf7d00054b162cd,yes
reports/asr_fuzzy_correction_audit_report.json,artifact,153878,8fdc632e0375663de823539b615cc3f1fafabef796ce84bb330b25a2396b567d,yes
reports/asr_fuzzy_correction_audit_report.md,documentation,29952,bac9e059cd347f5c2b6da558619727154df1df12fc9677d86c8677835704982c,yes
reports/asr_fuzzy_correction_logs/001_260415_2240_record_correction_log.json,artifact,95,c93b1cc602ef6feaa1cbd914c5d7fa49f1192a64e8220b83118cfd51506f2bbf,yes
reports/asr_fuzzy_correction_logs/002_260416_2157__with_Prof_Wu_Tomi (GPT)_correction_log.json,artifact,877,c3fcbc64443c538c79a0f94307a11a43a646ddb1b2c988026d8d0e7a4074a16b,yes
reports/asr_fuzzy_correction_logs/003_260416_2157__with_Prof_Wu_Tomi_correction_log.json,artifact,2583,c05a59740e04dcedffcbd6458e63645bd888a89c9b471341915905308660bf45,yes
reports/asr_fuzzy_correction_logs/004_260422_1032_record_correction_log.json,artifact,95,589452b4af1c0038062dd263e9ef62a06cf2a5942fff642fdd6fb3f98ff3fb7d,yes
reports/asr_fuzzy_correction_logs/006_260511_1535_record_correction_log.json,artifact,95,99786aa5cd26dc743ea8ae0db5916ee1ef7f637a895e9ad5e0f85ecda35a2d71,yes
reports/asr_fuzzy_correction_logs/007_260512_1302_record (minute)_correction_log.json,artifact,1303,adc69d8968baca0209febfc6da8a91e3839f60a4d8b3fa6228e85b0e811c42c3,yes
reports/asr_fuzzy_correction_logs/008_260512_1302_record_correction_log.json,artifact,1294,69ae1396aa1bec9a13867af58e1aa9d426d3b9b5e76c52e8431da8cf9629601b,yes
reports/asr_fuzzy_correction_logs/009_260512_2224_record_correction_log.json,artifact,1459,30d483f8dd607e84426a23aa2f56ceea41523dcc013fcd66907d3798d54c73ef,yes
reports/asr_fuzzy_correction_logs/010_260515_1259_kioskDiscussion_correction_log.json,artifact,1333,f1fd9494152ec081a65dcc6477a637b3db6e945a0615432b0830ca9b36cf9b1e,yes
reports/asr_fuzzy_correction_logs/011_transcript_260515_1259_kioskDiscussion_correction_log.json,artifact,1956,229fc33a189cc160c0690bc494fea3e190b2c9fc3b1bc58406f77176d9685800,yes
reports/asr_fuzzy_correction_logs/012_260515_1358_withManyDiscussion_correction_log.json,artifact,1015,a2daf31e5185a2c11ebb3c5ff92da3df9692a5b4fead7e0fa38d4f2f2132bb8d,yes
reports/asr_fuzzy_correction_logs/013_transcript_260515_1358_withManyDiscussion_correction_log.json,artifact,1026,6992e5b626c66ecfeac022c180407d26ccbfe701cf7cacda29d9d6761d9bbbd4,yes
reports/asr_fuzzy_correction_logs/014_260518_0902_lab_sync_correction_log.json,artifact,3802,87b76b787e5712396e9e2adf090b5934869869c4da53ef01cadad7817282ff24,yes
reports/asr_fuzzy_correction_logs/015_transcript_260518_0902_lab_sync_correction_log.json,artifact,5882,dfb2933768ef9776d72714371dcd0a7f7d59eeb0cb62db670b86723b91df7ebe,yes
reports/asr_fuzzy_correction_logs/016_260519_1042_record_final_correction_log.json,artifact,401,f429587fbe8d89da0a9fc24e12ba871a606948d648aa1842a2021dbf4580b510,yes
reports/asr_fuzzy_correction_logs/017_260519_1042_record_raw (gemini)_correction_log.json,artifact,1247,5098296a14c85067aec9e11a936e0ec330c69071c7a75eb6bb382b5a5670f6ee,yes
reports/asr_fuzzy_correction_logs/018_260519_1042_record_raw_correction_log.json,artifact,399,0125463dd8950125f83c9010e2db02ba70e240dd44a10c6a25f06d12125b5d87,yes
reports/asr_fuzzy_correction_logs/019_transcript_260519_1042_record_final_correction_log.json,artifact,112,71fee2581d426933dadd3ea283a3dc70792bbc004966d9ae4868a1c229a95ffc,yes
reports/asr_fuzzy_correction_logs/020_transcript_260519_1042_record_raw_correction_log.json,artifact,110,bec84895d03fbd5867d5f4cc5bb2911499af628ab9f003d2c01810d2ec91fcf8,yes
reports/asr_fuzzy_correction_logs/021_260519_1130_record_final_correction_log.json,artifact,101,3fdb3ce42a2e05f66ca807be2bbe9f460a4a50462b1e4ded1cab888f23c371b6,yes
reports/asr_fuzzy_correction_logs/022_260519_1130_record_raw_correction_log.json,artifact,99,5511927af332417f8424fdd756d2f35f98b4c3b5cb17e187c2d89dc8475040be,yes
reports/asr_fuzzy_correction_logs/027_260525_0858_lab_sync_final_correction_log.json,artifact,4865,dd92bd73cd72ce33c602cc9a22eb44afd77a62a117dd9c9d91b18fd9218bf8c8,yes
reports/asr_fuzzy_correction_logs/028_260525_0858_lab_sync_raw_correction_log.json,artifact,4863,170a544a769a2baf0024c191b558fcf96a4af3f24235c9becd144af458a83ad5,yes
reports/asr_fuzzy_correction_logs/029_transcript_260525_0858_lab_sync_final_correction_log.json,artifact,6674,de3fc48f7525b6d89f3eca7f3d9095d1d2c3c5f011fba6da196bf210a2186582,yes
reports/asr_fuzzy_correction_logs/030_transcript_260525_0858_lab_sync_raw_correction_log.json,artifact,6672,31e77dfe6fc1d679f0c513927e0026dc110f743dacf11a2bb3c6ddf258f2fec0,yes
reports/asr_fuzzy_correction_logs/035_260527_1422_record_final_correction_log.json,artifact,705,be4cb1a423821ea69155552840444a19174fcbe85db1f99ab1cefc9138afcbe1,yes
reports/asr_fuzzy_correction_logs/036_260527_1422_record_raw_correction_log.json,artifact,703,ccca0ae7660895b5e5e34564bda9182af9986ebfeaec823bae0f69e1b1cfd620,yes
reports/asr_fuzzy_correction_logs/037_260528_0839_record_final_correction_log.json,artifact,783,382ebc11d402e6b380b5ebb1e1bac001029aa93569b82900fb961db556a2944b,yes
reports/asr_fuzzy_correction_logs/038_260528_0839_record_raw_correction_log.json,artifact,781,96d59fa44e6d3dd67d6e89b44a71ecbab4fe99a8b6c01e26e255373351911a83,yes
reports/asr_fuzzy_correction_logs/039_260604_1419_record_final_correction_log.json,artifact,101,410aa9133b6a3aa64695abbdffb81b83d51e2b15ca42878f6e8663a99936d29b,yes
reports/asr_fuzzy_correction_logs/040_260604_1419_record_raw_correction_log.json,artifact,99,e29421cd3911168444ef32974d934dd4a85ef1d33befb96ea743e803fb54b6c8,yes
reports/asr_fuzzy_correction_logs/041_transcript_260604_1419_record_final_correction_log.json,artifact,412,cd18174df2236b24b8b62842625667f777b2e00e298c2b9ab1ea0739a46c642e,yes
reports/asr_fuzzy_correction_logs/042_transcript_260604_1419_record_raw_correction_log.json,artifact,410,bbc78d1f08ceaaa56d281d170118340b2ec3fc46fb7c6f395f4902c2fa1c9226,yes
reports/asr_fuzzy_manual_review_20260604_153546_reviewed.zip,artifact,11120,a9a37f0b2e36d4c0255c05ad7ca9bce8df7128d361bd40ce65727d12d7c946fc,yes
reports/asr_fuzzy_manual_review_decision_report.json,artifact,918,ff47ff5f881af0a91c721e8659211e65fcdf705e30546e1bc09afb886e35380c,yes
reports/asr_fuzzy_manual_review_decision_report.md,documentation,1775,cc4a7fcfe1c3efb873e329cbfb633cac6f6a493e5ab9ac019d819c679b9f33d9,yes
reports/asr_fuzzy_manual_review_guide.md,documentation,1513,860d11595d32c1dfa3842654e01a3e1d4246d94d83fe3721baaa8464d081ad63,yes
reports/asr_fuzzy_manual_review_queue.csv,artifact,8076,d80a2eecfa54c07ad155e8c3ac56b0f86842336b64d8d67a2563a688cb4f4ea0,yes
reports/asr_fuzzy_manual_review_queue_reviewed.csv,artifact,10063,ccba38c981dcbe564d8d839a68114e1b85c81a0cff79a2ad3a4a1fd80e5960de,yes
reports/asr_fuzzy_manual_review_result_summary.json,artifact,326,e3f7a598695f95e2c6e73da714f7c357cd3d5950c8c81c110e17cd16f163b505,yes
reports/asr_fuzzy_manual_review_summary.json,artifact,875,cd9d8e6b19279ee6b7742b0cbbddc2a1c6fa9af2309948abb81db475d0960d1e,yes
reports/asr_summary_impact_sample/artifacts/sample_001_260518_0902_lab_sync/sample_001_260518_0902_lab_sync_corrected.txt,artifact,70,8b81e2db496c5b5d07477af68f6abe790a8bedd614392df61ccb4ff2a35d7bb9,yes
reports/asr_summary_impact_sample/artifacts/sample_001_260518_0902_lab_sync/sample_001_260518_0902_lab_sync_corrected_summary.txt,artifact,83,c38bd673bd1ef38e712a250db32272798873c7540246ab45db8fb4865e23af68,yes
reports/asr_summary_impact_sample/artifacts/sample_001_260518_0902_lab_sync/sample_001_260518_0902_lab_sync_correction_log.json,artifact,2706,daf6e1a6486c068e0d7d17ab280a6fddd8f3e111fe841163c8b9aa7f98009f59,yes
reports/asr_summary_impact_sample/artifacts/sample_001_260518_0902_lab_sync/sample_001_260518_0902_lab_sync_raw.txt,artifact,70,c25f6fa29afa51270be23f53c7ae1e41370590eb1d75e28c32ef43f689473668,yes
reports/asr_summary_impact_sample/artifacts/sample_001_260518_0902_lab_sync/sample_001_260518_0902_lab_sync_raw_summary.txt,artifact,77,d7f65b8253e8da54a5247df22ae5ab83e0cb1a095f64cee2970307b88d382447,yes
reports/asr_summary_impact_sample/artifacts/sample_002_transcript_260518_0902_lab_sync/sample_002_transcript_260518_0902_lab_sync_corrected.txt,artifact,88,ef374fb606386cf44c43425aa8744344b81dba4e6256b5923f71446440de14c3,yes
reports/asr_summary_impact_sample/artifacts/sample_002_transcript_260518_0902_lab_sync/sample_002_transcript_260518_0902_lab_sync_corrected_summary.txt,artifact,101,3429b2a610793a3632596a3df4dc02bc39f03d6306bf134478370cc342905ded,yes
reports/asr_summary_impact_sample/artifacts/sample_002_transcript_260518_0902_lab_sync/sample_002_transcript_260518_0902_lab_sync_correction_log.json,artifact,4217,378a74d67679102dc35d779ce23935811dc3a4d9dbe7397c7df1d9961e971e38,yes
reports/asr_summary_impact_sample/artifacts/sample_002_transcript_260518_0902_lab_sync/sample_002_transcript_260518_0902_lab_sync_raw.txt,artifact,86,f2a20b0e0536ed681e3fb381a96d8648b4c35806965fd0d0e8bfff7e50278a1a,yes
reports/asr_summary_impact_sample/artifacts/sample_002_transcript_260518_0902_lab_sync/sample_002_transcript_260518_0902_lab_sync_raw_summary.txt,artifact,93,1946a2804cc3cfce25c2aa638ece9d5b13e3ad2afec4d83be01742ae34c14ed7,yes
reports/asr_summary_impact_sample/artifacts/sample_003_transcript_260525_0858_lab_sync_final/sample_003_transcript_260525_0858_lab_sync_final_corrected.txt,artifact,63,112678b5868f66171334d957aa04c5a2f9f6c14ced7c789999c605391169e9b2,yes
reports/asr_summary_impact_sample/artifacts/sample_003_transcript_260525_0858_lab_sync_final/sample_003_transcript_260525_0858_lab_sync_final_corrected_summary.txt,artifact,76,7651c0d6ac5258b7e083ef861448f1a72a3dbf618d85db5eba4820c07b60be1f,yes
reports/asr_summary_impact_sample/artifacts/sample_003_transcript_260525_0858_lab_sync_final/sample_003_transcript_260525_0858_lab_sync_final_correction_log.json,artifact,4689,1b39c543df7c17ca4caed729ea3011d493d07e2beda09d293b7ddb39ac21cbfc,yes
reports/asr_summary_impact_sample/artifacts/sample_003_transcript_260525_0858_lab_sync_final/sample_003_transcript_260525_0858_lab_sync_final_raw.txt,artifact,63,c9a8f89bff344e687d5047fd766b27fba7ebadeffe0b93d0d296e05ff908ae02,yes
reports/asr_summary_impact_sample/artifacts/sample_003_transcript_260525_0858_lab_sync_final/sample_003_transcript_260525_0858_lab_sync_final_raw_summary.txt,artifact,70,c508c521cb12dffc9c16dc31408e9f185c3a284c95ab5ed3fb0ef98f2cbadc5d,yes
reports/asr_summary_impact_sample/artifacts/sample_004_transcript_260525_0858_lab_sync_raw/sample_004_transcript_260525_0858_lab_sync_raw_corrected.txt,artifact,63,112678b5868f66171334d957aa04c5a2f9f6c14ced7c789999c605391169e9b2,yes
reports/asr_summary_impact_sample/artifacts/sample_004_transcript_260525_0858_lab_sync_raw/sample_004_transcript_260525_0858_lab_sync_raw_corrected_summary.txt,artifact,76,7651c0d6ac5258b7e083ef861448f1a72a3dbf618d85db5eba4820c07b60be1f,yes
reports/asr_summary_impact_sample/artifacts/sample_004_transcript_260525_0858_lab_sync_raw/sample_004_transcript_260525_0858_lab_sync_raw_correction_log.json,artifact,4689,1b39c543df7c17ca4caed729ea3011d493d07e2beda09d293b7ddb39ac21cbfc,yes
reports/asr_summary_impact_sample/artifacts/sample_004_transcript_260525_0858_lab_sync_raw/sample_004_transcript_260525_0858_lab_sync_raw_raw.txt,artifact,63,c9a8f89bff344e687d5047fd766b27fba7ebadeffe0b93d0d296e05ff908ae02,yes
reports/asr_summary_impact_sample/artifacts/sample_004_transcript_260525_0858_lab_sync_raw/sample_004_transcript_260525_0858_lab_sync_raw_raw_summary.txt,artifact,70,c508c521cb12dffc9c16dc31408e9f185c3a284c95ab5ed3fb0ef98f2cbadc5d,yes
reports/asr_summary_impact_sample/artifacts/sample_005_260525_0858_lab_sync_final/sample_005_260525_0858_lab_sync_final_corrected.txt,artifact,46,b23aa3c82cefffb3fac491c347cbd2735597888ea51a9431e04754e59a55f6da,yes
reports/asr_summary_impact_sample/artifacts/sample_005_260525_0858_lab_sync_final/sample_005_260525_0858_lab_sync_final_corrected_summary.txt,artifact,59,28f23aadbc47dbd10b86ff4c92295f4c344e7a99a0cd378d57dac10f7a40f094,yes
reports/asr_summary_impact_sample/artifacts/sample_005_260525_0858_lab_sync_final/sample_005_260525_0858_lab_sync_final_correction_log.json,artifact,3357,7ec184aa095b7d0db7f720ac3c26099e4db4df8386bbd40e8ec11ff017ec95e8,yes
reports/asr_summary_impact_sample/artifacts/sample_005_260525_0858_lab_sync_final/sample_005_260525_0858_lab_sync_final_raw.txt,artifact,46,3e12665f33981f82cacd17980c4d6a73f4591e7d3d1128bebfe6d67782626f07,yes
reports/asr_summary_impact_sample/artifacts/sample_005_260525_0858_lab_sync_final/sample_005_260525_0858_lab_sync_final_raw_summary.txt,artifact,53,4685b4eeed3eebb55d2ff22630803366e5805bb807b7cc9c27c6607b54740e25,yes
reports/asr_summary_impact_sample/artifacts/sample_006_260525_0858_lab_sync_raw/sample_006_260525_0858_lab_sync_raw_corrected.txt,artifact,46,b23aa3c82cefffb3fac491c347cbd2735597888ea51a9431e04754e59a55f6da,yes
reports/asr_summary_impact_sample/artifacts/sample_006_260525_0858_lab_sync_raw/sample_006_260525_0858_lab_sync_raw_corrected_summary.txt,artifact,59,28f23aadbc47dbd10b86ff4c92295f4c344e7a99a0cd378d57dac10f7a40f094,yes
reports/asr_summary_impact_sample/artifacts/sample_006_260525_0858_lab_sync_raw/sample_006_260525_0858_lab_sync_raw_correction_log.json,artifact,3357,7ec184aa095b7d0db7f720ac3c26099e4db4df8386bbd40e8ec11ff017ec95e8,yes
reports/asr_summary_impact_sample/artifacts/sample_006_260525_0858_lab_sync_raw/sample_006_260525_0858_lab_sync_raw_raw.txt,artifact,46,3e12665f33981f82cacd17980c4d6a73f4591e7d3d1128bebfe6d67782626f07,yes
reports/asr_summary_impact_sample/artifacts/sample_006_260525_0858_lab_sync_raw/sample_006_260525_0858_lab_sync_raw_raw_summary.txt,artifact,53,4685b4eeed3eebb55d2ff22630803366e5805bb807b7cc9c27c6607b54740e25,yes
